maid,home_lat,home_lon,n_night_pings,n_total_pings
b91999cd-9f91-4852-977d-23a7c13f9c97,-7.7525,110.3875,5,35
b9242710-e949-4248-83f5-ff2dbd5eaca1,-7.7575,110.3825,49,192
b93d5f29-f1b3-4892-2d6f-7114f53c19e0,-7.7575,110.3725,297,1418
b93f16d9-2aa9-4089-8ebf-a66ab1caf6d1,-7.7425,110.3625,1,21
b9495245-dbf2-4f65-abaa-94707e015d4c,-7.7625,110.3975,12,53
b959491b-ef5a-44a2-b329-9314b5681900,-7.7675,110.4325,52,201
b9600ead-433e-49fd-8e24-dbce5bd63128,-7.7525,110.3675,2,214
b96cf49e-1e07-4c37-b71b-0a6bdc333487,-7.7525,110.3975,10,30
b9aacbed-cbed-3ea3-6542-f87950d974d4,-7.7575,110.3475,3,12
b9c3eb8b-eb8b-7dab-1ad6-7bcab32c23f4,-7.7575,110.3825,6,29
b9c3ecb7-a546-4227-85fa-7e3b11468373,-7.7625,110.3975,21,49
b9d97ab6-f611-4950-9b33-4776fdec524a,-7.7675,110.4125,2,9
b9dcee55-ee55-6375-3a85-4d24c95fbddf,-7.7575,110.3925,14,46
b9eb7900-7900-1b55-8433-e4aca6912134,-7.7625,110.3925,4,43
b9f3ab70-d58e-4c0c-ac3d-23783ae36f4f,-7.7575,110.3875,1,10
ba081abe-044d-442a-b31a-05cb727fd44a,-7.7625,110.4075,21,99
ba1f6420-256b-4788-aa77-a752c92d6ddc,-7.7525,110.4125,172,1521
ba2965f9-e32a-4031-264e-3043ca098279,-7.7525,110.3725,3,21
ba2aa8e2-b76c-434e-8565-50d54c30e6c1,-7.7525,110.3725,2,5
ba39cc9b-714e-4810-8f58-631d62dd9b02,-7.7425,110.3475,2,40
ba39f612-c217-44c9-92fe-b2986e584ac0,-7.7525,110.3875,8,140
ba440a39-03ed-474d-b8e7-4d42459865e5,-7.7575,110.3925,8,18
ba523f62-3f62-0d34-7424-2094571e10e7,-7.7475,110.4175,26,86
ba5cb4ec-9f42-4984-2fbc-e16324a168cf,-7.7575,110.3975,304,2137
ba97e540-e6fc-4fcd-9dc5-62a8690a9df7,-7.7625,110.3675,1,81
bacf1aef-81ba-4bee-9856-752c2e42e1b2,-7.7525,110.4225,45,211
bb1a4a92-fc92-469c-821a-c0db87f371f9,-7.7475,110.3875,107,410
bb255b73-5b73-fa5c-07af-43d5f5d39a27,-7.7475,110.3975,2,9
bb417b18-0cc7-4dde-a222-109e3e121a92,-7.7525,110.3875,278,1098
bb874bdd-4bdd-bfea-e75e-736d7ca17afc,-7.7625,110.3925,43,209
bbbb4676-4d6b-40cf-9b28-be45d502081a,-7.7475,110.3725,113,540
bbde7c6d-7715-4eaa-af37-cd476c25dc08,-7.7575,110.3725,3,18
bbeb734e-734e-110f-b7d2-513dab3db32f,-7.7575,110.3875,23,88
bbeca28e-a28e-c737-aada-d66b69b00458,-7.7575,110.3675,22,25
bc012abf-354b-42a6-9e5c-fe1c70707479,-7.7475,110.3625,25,25
bc12ac30-af71-4d36-97b8-fd0e63500200,-7.7475,110.3625,2,39
bc1f0f99-bf47-4907-b04b-dd8eb2980762,-7.7675,110.3775,1,67
bc22ceec-d331-4ab7-2cee-1b76f09a97ab,-7.7675,110.3925,9,65
bc2ab65f-5af0-4ffd-bb7d-3f37f5801def,-7.7525,110.3825,5,14
bc2f2e88-ba1f-49ca-831f-0cd7270b76e8,-7.7575,110.3975,9,37
bc310258-f746-4dd3-828f-811f51c2b962,-7.7425,110.3875,16,16
bc5751ad-e50c-4724-ab87-9ea135654f72,-7.7625,110.4275,239,851
bc5dea9c-4363-4362-a2fc-7736b1b3ee6c,-7.7575,110.3625,2,90
bc675a92-a9c9-4d12-8d71-e3986cd8f88b,-7.7675,110.3775,1,5
bc7aee62-2f3f-4a70-b00b-1336af40535d,-7.7525,110.3625,10,26
bc8d8b14-55f0-4131-9671-d2ccfa1a4adf,-7.7425,110.4125,2,5
bccbd963-9c7f-4377-9640-59824cbbe822,-7.7525,110.3825,3,12
bccd83e9-83e9-9379-f630-ba3caa75a38f,-7.7475,110.3725,11,66
bcd2aa91-1582-4430-a46c-7d84a6a869ef,-7.7425,110.3925,1,2
bcd38def-e22a-4203-123a-d3de3bd209e7,-7.7675,110.3775,1,3
bcfae0e2-aa6b-46ea-9e82-9bf5c4bfb4d8,-7.7525,110.3725,1,11
bcffd052-359c-4854-b562-a2e0118cd2a0,-7.7475,110.3575,16,115
bd04dd8f-dd8f-2e89-faf4-ad85aaf8572c,-7.7625,110.3975,4,67
bd1dc203-c203-9b86-5332-24dd0581b507,-7.7675,110.4025,73,1002
bd24cde7-cde7-dfa8-b1ee-6865cf7bfe5c,-7.7575,110.3925,1,15
bd490200-ea60-45a8-8de6-d4746503f9af,-7.7675,110.3925,1,9
bd4b195b-3071-4c85-aa4a-af6c8e92b900,-7.7625,110.3975,34,216
bd531963-2c67-4284-be93-91f9e4cd5c2c,-7.7475,110.3675,1,37
bd5c24e1-24e1-0781-5a69-a2154a5fc23a,-7.7475,110.3625,243,554
bd640391-0391-044d-2596-661001d28be3,-7.7575,110.3875,5,21
bd650e41-675e-4a9f-a4dc-1849dd9359ca,-7.7575,110.3875,7,13
bd7715bf-e831-4994-ada8-33cdc2a8d0fa,-7.7475,110.4125,2016,6282
bd895779-460d-47e1-95ce-6c185132c97e,-7.7675,110.3525,66,113
bdb363a3-63a3-2a2d-5809-49cd532e7b9b,-7.7475,110.3825,7,15
bde270f4-b8df-4717-b17f-7c45aad567f3,-7.7475,110.4075,95,373
bde5f8b6-c5cf-4f14-98da-ae7189adddd6,-7.7475,110.3625,13,38
bdf88315-8315-722a-6171-f24b22e772ab,-7.7475,110.3475,6,64
be10de8a-b60c-4ac8-8812-9f9866f85c03,-7.7625,110.4225,6,199
be425b2a-5b2a-fd5b-4631-3ad6b12c6927,-7.7425,110.4175,63,177
be6c464c-c1b8-41f9-b505-49c8c3d49249,-7.7625,110.3975,169,827
bea26791-6791-53b7-09f4-68dfc524abb1,-7.7425,110.4325,4,51
beb553c2-53c2-7dab-4cae-24b9287044f2,-7.7525,110.3975,464,1371
bebded71-ed71-9e6b-588e-cdb1b7a67b8c,-7.7675,110.3675,1,23
bed57e66-5d99-45e0-9a04-3a0959eeacdf,-7.7525,110.3825,488,3278
bee9a52e-a52e-c428-f28c-5de6d827c3f8,-7.7575,110.3875,2,35
bf1862f5-62f5-c628-b852-3881d5c1cad7,-7.7625,110.3975,3,8
bf26a9e2-a9e2-3c96-6c03-3374c08c8c8c,-7.7425,110.3975,26,247
bf582fec-2fec-1029-9794-cb6d6cce655d,-7.7425,110.4025,2,42
bf78772e-772e-1969-89e9-120b97b4fe4f,-7.7425,110.4025,97,428
bf9dddd6-5055-4b17-a04b-d261d7e769d5,-7.7475,110.4075,1101,7660
bfa7a2f5-b4b0-478e-98af-7b19f3518969,-7.7525,110.3725,2,7
bfbbcda4-20e9-4a4c-a723-1ece518c01a3,-7.7675,110.3575,7,156
bfcab193-db72-4fdf-91ec-8e890e4597b6,-7.7425,110.3725,27,56
bfce8a0e-a2a1-45ff-a6b8-c073096fd1c1,-7.7475,110.3725,1,37
bfe252bb-ef81-44f1-ab51-f4544dee0798,-7.7675,110.4125,2,53
bfe6b030-b030-174e-3d1f-2e20befb7e72,-7.7475,110.3875,23,1702
bfeb54a5-4052-4191-94a0-7728cee409c3,-7.7475,110.4225,6,33
bffe87b7-44fa-4acc-94d2-6c40fc9253a4,-7.7475,110.3625,15,441
c007237a-b206-466e-b9e9-4c3a1830f817,-7.7425,110.3725,112,1595
c0298e36-8e36-d720-b9e9-524f774ba866,-7.7675,110.3625,1,71
c04c6a5d-6a5d-04f4-c21e-7fae975dfc53,-7.7625,110.3975,21,48
c052861b-861b-dc18-145f-104f53a3c91c,-7.7475,110.3825,75,283
c07894c7-80d0-4e05-b501-21993020adb3,-7.7675,110.4125,6,20
c08aca48-ca48-8bd0-dad2-ccf8082bd0d9,-7.7475,110.3625,73,110
c090df71-5c76-4864-aaf2-a03ad341f0ca,-7.7625,110.4125,5,7
c09bcd62-4805-400d-918a-8c29cbb71295,-7.7575,110.4225,1,9
c0af0d00-7734-48fb-8436-a457833da168,-7.7525,110.3975,4358,12855
c0b5bd2c-1ddb-4541-80b8-50e60115059d,-7.7475,110.3975,10,77
c0b833c0-8039-442a-a8f4-c03f0ea43cdc,-7.7675,110.3625,1,19
c0be50ce-50ce-d1b7-8083-9c815e6b6672,-7.7625,110.4175,45,272
c0c0b62a-b62a-9108-c036-24a0d260896d,-7.7475,110.3975,89,327
c0cee818-99cb-4277-a946-1f0110da3c38,-7.7575,110.3975,25,38
c0d4199c-199c-607b-26a3-0beeb953cbbe,-7.7525,110.3525,25,128
c116b336-b336-9789-fcb3-7740b6e5a10a,-7.7675,110.3925,5,9
c11db84e-4ab6-48c2-8dc9-896fe1c8e1f6,-7.7525,110.4225,237,1024
c1240a55-87c5-4b88-82a3-efea282c43d0,-7.7475,110.3725,2,7
c1283e7b-add3-4fe7-80bd-ddc637ce1569,-7.7525,110.3625,11,12
c12a16be-16be-520c-dc8c-82c5026bbcf0,-7.7525,110.4225,12,40
c131c060-d994-4e11-a561-fcf08e57928e,-7.7575,110.3875,112,120
c147e5e1-e5e1-220b-2b82-43af600d7aa6,-7.7525,110.3725,2,15
c161b6ee-b6ee-cc58-8fcc-6e5fdf626ba6,-7.7625,110.4175,9,68
c1708c76-399c-4310-bd1b-7b0b8095436a,-7.7575,110.3725,2,176
c173b65e-35ec-42a9-b06f-52cc9f2d2661,-7.7525,110.4225,6,109
c17f14d8-66ca-4484-b6b7-e8d6ef665374,-7.7625,110.3925,2,17
c199211d-5a90-4dcb-960a-1049f944e0fd,-7.7475,110.3825,2,18
c1a1c986-8058-4468-901e-e9aea7072c2e,-7.7575,110.4125,5,26
c1bb8de3-8de3-89df-b541-0b34e1660a6c,-7.7625,110.4225,1,16
c1c19679-4c92-46fa-a3c4-acef13c79abd,-7.7575,110.4025,7,38
c1d01a89-3e4b-463b-9a84-42d9702130ba,-7.7525,110.3625,25,94
c1d298f2-aa5f-4a94-8dd8-10dbc66f1811,-7.7675,110.4325,17,36
c1eed4ca-e7ae-4e5a-b592-9fa87a531009,-7.7625,110.4125,2,7
c1ff3acf-a2a9-4190-8a73-704fbcd97a30,-7.7675,110.4125,72,1005
c21d4c8d-598a-487f-9225-3782f8b7aaac,-7.7625,110.3475,1,4
c21ed2d7-89db-43f9-8ab6-8cad40d4dce1,-7.7525,110.4075,41,85
c2402fab-2fab-3c5d-0457-365f4995a8ce,-7.7625,110.3675,39,276
c24ee474-40f3-487a-9c28-e4424f979631,-7.7575,110.3675,15,36
c2620773-0773-d317-01f3-72107a0c0d48,-7.7575,110.3975,5,6
c2798945-8945-b73b-ad21-c8f3d6697608,-7.7575,110.3875,6,23
c27fe62a-c568-427d-afed-62dd97e6700f,-7.7675,110.3425,1467,4149
c2861a07-0a08-48f5-b63b-f29bd2a84ee0,-7.7625,110.4125,1,36
c2899509-4f80-4f8a-bc6f-d3da77db8941,-7.7525,110.3825,8,62
c29ab2b0-b2b0-78eb-6981-fb308ff9ac1f,-7.7675,110.3925,4,7
c2a6223e-223e-9a76-aa87-7dd776c471cc,-7.7575,110.3975,2,14
c2d3f9bd-247e-443f-8bf1-3a14e99d4b39,-7.7475,110.3975,182,638
c305cfec-cfec-4d8c-2921-7665d9815871,-7.7675,110.4125,1,19
c3818ddd-8ddd-66e5-7d59-54522826a507,-7.7675,110.3675,15,44
c39357e1-003a-4fbf-a3a7-68f1c2182334,-7.7575,110.4225,33,140
c3bfdd0c-1a24-49d0-ba6f-df92d78c000c,-7.7425,110.4025,2,12
c3cbaad0-a067-4adc-8018-4b8858c55937,-7.7625,110.3675,10,69
c3d32289-2289-ab76-f8f3-bf7105902857,-7.7625,110.3625,3,19
c3fe8506-d8a0-41de-8bff-1057669bd3d9,-7.7575,110.3775,71,286
c418ec2f-844b-48a1-a74b-b3717af022bc,-7.7675,110.3925,8,8
c4322cc6-97a0-40a7-9ed0-f8fbdd17da9d,-7.7575,110.4025,2,3
c44e2de9-07f8-4965-b576-7fbd471e75ae,-7.7625,110.3975,1,25
c45a4cc2-ce90-4acf-843f-24e0d051319d,-7.7675,110.3875,5,28
c4648420-530e-44cc-a1fc-5a5c32f87cef,-7.7675,110.3425,2,163
c47b457e-8262-41f3-b658-3aff2981b6a2,-7.7425,110.3425,1,11
c48de444-3e3a-4a07-9ecf-477763e9ce31,-7.7675,110.4225,45,75
c491bb59-bb59-43c8-9581-37ecefcdcaba,-7.7575,110.3975,5,6
c49a3136-7048-48b2-8aec-d638b6b4a199,-7.7625,110.3875,604,2872
c4ae8a64-3b8f-4258-a145-07c1e007b472,-7.7675,110.4125,10,18
c4c97eab-3b6a-4b39-b8a8-eb31ba976277,-7.7575,110.3825,2,2
c4dd3a58-3a58-861b-2ca6-534808a01665,-7.7575,110.3725,22,75
c4dd9c99-2c6c-4e0e-80a9-3a37ebd87f60,-7.7675,110.3925,15,30
c5159ece-b3e4-4cea-8d66-22d054bb1d49,-7.7475,110.3725,199,1164
c5473232-ff99-4c39-b601-7933b4582cc9,-7.7625,110.4025,4,26
c558e68f-e68f-4b29-038f-f5b78afa334f,-7.7625,110.3625,64,359
c56f2972-2862-4104-911a-42c82b1db7c8,-7.7675,110.4325,1,15
c58d1711-dd3e-4812-8e33-4ffe8ec049fb,-7.7575,110.3775,303,1253
c5980138-cc62-4316-bed0-97c6a5dd156b,-7.7425,110.4075,44,91
c59f9d98-9d98-83b3-277b-cc48163ec88c,-7.7575,110.4025,5,48
c5b99656-f13e-4db8-9a95-aabc32605542,-7.7625,110.3725,21,64
c5dd9874-35d8-47cc-295c-34a77916ab44,-7.7625,110.3975,2,10
c60bf682-e3c6-4b23-b951-7edb90e44b26,-7.7475,110.3625,14,44
c60d4a7d-5da6-4312-ae4a-a94e16ec00d2,-7.7525,110.3425,209,931
c60f7f76-53e8-4c95-b8ae-3885d415f4c5,-7.7475,110.3775,3,61
c656f292-b9e1-41a1-8927-62c4ebb6a76e,-7.7575,110.3775,2,839
c659b04a-b04a-ae97-a066-9163309b9b18,-7.7525,110.3825,4,20
c6656ee6-bae0-48b6-a32a-7a38bc3a9301,-7.7575,110.3975,10,40
c6661603-8650-4d8b-abd2-fce611a52421,-7.7625,110.3975,10,32
c669261c-9e2b-4950-98d8-8c6e7376eae2,-7.7575,110.3975,1,1
c6700370-c063-4c3b-8750-529c6e18840c,-7.7675,110.4125,41,113
c68193ef-4e35-4bce-a378-40436c3f72fa,-7.7475,110.4125,161,225
c68769ba-5d0e-4914-9109-ae517182cd83,-7.7525,110.3725,1,2
c6a1f607-f607-921a-05af-be9dddd81ffd,-7.7625,110.3975,6,11
c6a3dfdd-f3e8-4727-9800-0b25279fc379,-7.7475,110.3625,58,193
c6bff0b0-bf8f-42b9-b211-9cbbe35fcc78,-7.7525,110.3575,2,11
c6c80174-899e-476e-bafe-d3063ce693fc,-7.7675,110.3875,23,55
c6cc8991-fc37-46d6-9102-b1f02e558432,-7.7525,110.3725,2,16
c6cf8cb2-cec8-4445-a526-9cba14c6fb02,-7.7625,110.3975,15,45
c6f5bf74-b339-4df3-b134-25b31c9c11c8,-7.7425,110.3625,7,17
c6f7a59b-a59b-a144-9ffb-b181eaee45f0,-7.7575,110.3975,21,162
c6fb7e36-cf5b-4bd2-82db-324cf43a1a73,-7.7625,110.4125,47,81
c6ff2a8e-46a7-46c6-b08a-92857c0267b1,-7.7525,110.3725,10,91
c70a4af7-e467-4a32-81ef-6a955bd752bd,-7.7625,110.3925,9,115
c7208061-5064-4669-b94b-592f0b630e19,-7.7575,110.4025,2,2
c7354052-9324-45d8-2c48-2bca35588c48,-7.7625,110.3875,257,935
c73eb52e-cece-41f3-a47d-7e7ec94b9bb4,-7.7475,110.3425,1,65
c755c727-5624-4796-9805-a552d2366781,-7.7425,110.3725,3,44
c770b2a7-66b1-417e-9c83-310882e9cb6c,-7.7475,110.3775,178,562
c780306e-306e-b8ae-0108-717a9fe0fac6,-7.7425,110.3675,2,97
c7878fae-1ecd-482d-a572-15050f658168,-7.7475,110.4225,4,4
c787943b-8a86-4017-b0ce-5971ab7026a4,-7.7675,110.3925,4,18
c78f363a-0d32-4c0f-9626-68b6f4780551,-7.7625,110.3775,1,5
c7982ab8-fb5c-4e67-ba7c-1a13376efacb,-7.7625,110.3725,12,34
c7d5f188-41f5-404a-a10c-a3f20f2eec19,-7.7475,110.3775,162,706
c7da4777-8a91-417c-b6b2-e0acb7c68f07,-7.7425,110.3725,1,69
c7dfca88-ca88-8bf6-7698-7cf09be5bb6b,-7.7525,110.3825,19,62
c7eba418-7978-4324-a6c2-bafd43e47199,-7.7675,110.3925,15,33
c8070a85-0a85-75cb-410d-4680e34bf546,-7.7525,110.4025,54,281
c8303014-d8f2-40f9-2c3f-6d1d9488530a,-7.7425,110.4075,3,9
c8326164-60a0-4b4d-b99a-c061ca0600cd,-7.7575,110.4025,4,9
c843aa11-9794-4cf8-b9d4-3d461808fb96,-7.7625,110.3825,1,14
c85e1752-147d-4315-85d6-fa367288e738,-7.7625,110.4325,4,341
c86b00b3-00b3-e463-f804-8bcaac274cd2,-7.7575,110.3825,1,52
c86e04f3-04f3-86fa-d7bd-eb7af78dae9c,-7.7425,110.3925,2,6
c87247c4-47c4-2fe6-5ddd-edb3cf40c5b7,-7.7575,110.3425,12,40
c8774882-c149-48cc-aaaf-0f0110c759c6,-7.7475,110.3675,154,1177
c87c3dad-055e-41c7-a49c-ff5817bc1f60,-7.7675,110.3875,33,304
c883787c-aa10-4827-9752-ceef1212e3d8,-7.7475,110.4175,13,36
c88c0975-d50a-41d3-819e-883f390d6676,-7.7575,110.3925,24,36
c897ad39-3115-4851-9748-8586778d0719,-7.7625,110.3975,28,61
c89c2f87-2f87-1a5d-8ee6-053a1a53652d,-7.7625,110.3725,5,46
c8a70c09-0c09-00f9-e962-f24c9c9f591d,-7.7525,110.3825,3,486
c8a94309-4309-60d3-8a15-ae7875007809,-7.7625,110.4125,1,4
c8aa9a6d-9a6d-b50a-f49b-c6508de29e4f,-7.7475,110.4075,56,409
c8ae3e54-544b-496b-abef-9ef82fac4652,-7.7675,110.4125,8,29
c8c4bdb9-f18c-43a2-baca-2a57b8f7df38,-7.7625,110.4175,1,127
c8c84419-d0cf-4cfe-96bb-b04f4a78c6cc,-7.7475,110.3625,9,56
c8cbb415-d932-4c7b-a632-2245160271ec,-7.7475,110.3875,3,54
c8d0972e-fce7-4cd8-831a-6f098c916473,-7.7475,110.3775,185,1422
c8d32600-2600-0a12-21be-8b56dbf95383,-7.7425,110.3725,1,3
c8f71887-1887-70fd-0367-88836585889f,-7.7475,110.3675,36,122
c910b9d5-31b1-4855-8348-68a2b417b139,-7.7575,110.3625,4,9
c9175a14-cfea-4f36-b3b1-6738d4f228dd,-7.7625,110.3975,57,207
c91f4789-6d96-4871-89bb-b68597e788bd,-7.7575,110.3925,1,2
c9262869-2869-1f03-947a-7aa30ea602eb,-7.7475,110.3975,18,154
c93be11d-e11d-39eb-cf0a-9b25dbbce970,-7.7625,110.3575,120,335
c94461de-61de-8bd1-0c52-50f6f1d26329,-7.7475,110.3725,216,1250
c9558d9d-8d9d-dab8-2840-9151cb6a2c32,-7.7625,110.3675,2,30
c95b6e1e-6e1e-edcf-1c7f-dc80183815fd,-7.7675,110.4225,91,457
c98efcdf-a09d-4954-8a5b-30704c4101cc,-7.7525,110.4075,12,415
c99920d4-7633-43a9-9086-85bf1bc7682f,-7.7525,110.4275,2413,17587
c9b51829-556d-42e6-be4a-a0994cd26dad,-7.7425,110.3575,43,85
c9e31db4-d5de-4f6b-90d7-e127894e899f,-7.7475,110.3875,21,122
c9f3ee26-ee26-78a9-61ca-c83db3272a53,-7.7575,110.4125,55,255
c9f9d084-cc56-4982-a4ee-807ef1bfa523,-7.7475,110.3725,6,108
ca23ebe3-ebe3-6390-8659-7bcd3d4fca35,-7.7675,110.3575,3,18
ca4b96cf-dc04-4f23-9a86-1c57f5a84d38,-7.7625,110.4325,7,100
ca4c5b5d-9b43-4802-ba7d-b5c68912b589,-7.7475,110.3625,2,22
ca4d2006-a044-490a-acd3-ee03f06402d9,-7.7625,110.4225,4,5
ca527ac2-7ac2-6a7c-8996-f2eb34f2e03d,-7.7525,110.4075,74,374
ca59d1bd-d1bd-419d-76b1-1182b05a687a,-7.7625,110.4025,498,1916
ca5c6e55-6e55-7230-94f9-de3a572dd8a1,-7.7525,110.3775,59,582
ca61c8e8-c8e8-4765-81d0-39ddfd8f8648,-7.7475,110.3625,6,12
ca6728ca-28ca-c724-e8b4-1cb3b0643d32,-7.7475,110.3425,70,470
ca78e2f2-7221-46e3-a369-3accfb2fdef8,-7.7425,110.3875,5,31
ca7a6ef3-80ef-4f8a-963e-13064378921b,-7.7675,110.4325,26,42
ca8fc6cf-fc42-420b-ae14-53b6eb30098d,-7.7425,110.3925,1,16
ca9b8cf8-393e-4a24-939a-0a6c52da0b9c,-7.7475,110.3625,3,485
ca9fb67e-4a4d-4f0d-bfdf-139ad056fe6e,-7.7675,110.4175,4,28
cab33d6f-0174-4b77-bfa8-905bfe3d91bc,-7.7475,110.3925,241,1770
cab72e7b-2e7b-526f-e23b-a47681b5623b,-7.7475,110.4125,28,465
cac28682-8682-a437-10a8-e58471eb76e8,-7.7575,110.3825,13,106
cae9e9a9-3bfb-46ee-a633-33ef3f40d3b8,-7.7525,110.3625,29,103
caff404b-404b-0ccd-2cd4-2ab5fed23cf8,-7.7575,110.3425,12,144
caffb7d5-8ec9-49b4-9035-1fcea23a741e,-7.7475,110.3675,331,1286
cb216b8a-6b8a-bdd5-2595-87c585d2c7fa,-7.7525,110.4075,28,170
cb23b342-16c6-4de0-b9b3-9e9d7c4dde5c,-7.7625,110.3775,12,135
cb2571f8-71f8-e83f-ffc0-01477b99d3ee,-7.7575,110.4025,98,372
cb3db0f9-5182-47df-b912-58e822998eb4,-7.7625,110.3675,145,515
cb4fdf57-0849-4af4-b772-5d1205cca678,-7.7625,110.3625,2,4
cb5d569a-ca04-45f6-105d-8445b35699b1,-7.7625,110.4075,1,519
cb6ffb9e-fb9e-4e90-7677-fde7010fa002,-7.7425,110.4125,7,55
cba19100-9100-e845-2929-2a1d0cb6c1d0,-7.7675,110.4275,2,25
cbbc7e3c-7e3c-4153-23f2-afa37cb3ea17,-7.7525,110.3625,5,43
cbd63764-9dea-4548-8727-7ea4db0b4b79,-7.7625,110.4125,225,1356
cbe1d3f8-d3f8-948c-e809-f7bd36467503,-7.7625,110.3775,167,672
cbfaf5ac-26df-453b-8bec-6306b6009b2f,-7.7575,110.4025,1,6
cc054541-84e4-4d77-8ed9-d5b3bfe741cc,-7.7675,110.3925,18,50
cc0eb22f-f812-4cfe-b6ac-3283c40e1f2d,-7.7475,110.3725,7,19
cc1874f0-74f0-e4d5-9cf9-5d8af2966a9c,-7.7625,110.4125,4,70
cc238f0c-5d80-4601-1dee-3729b7261871,-7.7475,110.3725,17,147
cc23d464-dfc8-4ac3-9a47-be6ed2931965,-7.7675,110.3775,3,32
cc251cc6-7e54-486d-990b-ce52961e6504,-7.7575,110.3725,468,2107
cc3c908d-908d-885b-0abf-f3eddc68fe0f,-7.7675,110.4025,7,509
cc6ea27a-f319-4178-8c23-1282fcd9943a,-7.7425,110.3625,2,10
cc70a2f0-a2f0-3216-f8cd-e4ad0e774756,-7.7575,110.4075,7,94
cc792261-2261-4df3-7d32-23635ebfb5cd,-7.7475,110.3825,190,647
cc7e5802-d1ea-42dc-aca3-edbff0936da6,-7.7425,110.4325,1,7
cc81fae7-fae7-952f-8cd9-34fe6234f896,-7.7525,110.3825,1,26
cca034dd-b2a1-4899-a40f-6adcb4de4be1,-7.7425,110.3875,155,766
ccb180a2-80a2-1404-d4e8-b0b0d6f262d6,-7.7625,110.4125,1,6
ccb66066-6708-449a-9896-cb3d3cf8ba37,-7.7475,110.3525,1,17
ccc9c2e6-36e3-4219-b714-4467694574a3,-7.7525,110.3825,7,68
ccd0d42e-5b6d-4434-a2ee-dbfa5530c693,-7.7525,110.3625,16,88
ccd8e302-f79a-4de7-8e92-adba0217900c,-7.7525,110.4125,186,877
cce8a27c-8ae7-4128-afea-e4d8756f61eb,-7.7575,110.4275,101,395
cceb7545-4b4c-4899-95eb-32adc1af0e09,-7.7525,110.3825,4,14
cd3713f0-8d78-4433-b191-2a6a81f1b536,-7.7675,110.3825,3,4
cd3e150c-9b7e-46bb-a47a-13f4dc376de6,-7.7475,110.3975,40,321
cd691452-4fa2-4e06-9dc0-bd08539f8502,-7.7575,110.4025,2,61
cd719a57-25fb-4123-810e-fa828ad34cbd,-7.7475,110.3875,1,13
cd79c3ea-c3ea-4e24-9426-a6ffd546484f,-7.7625,110.3625,1,15
cdc12646-2646-ab32-5322-b3a1362b2a70,-7.7675,110.3925,7,15
cdcd2cbb-2cbb-f7f8-89de-9df748373ee0,-7.7525,110.3825,44,285
cdd12f22-b55e-4ff7-8dc0-2d30751ec779,-7.7525,110.3725,9,42
cddff745-f8f4-407d-8c28-a6d1b0419a5f,-7.7625,110.4325,338,1633
cde19647-9647-1ecb-6864-66735787f44f,-7.7625,110.3975,3,7
cdea7699-3429-4f40-a0b7-c7b69219d1bc,-7.7425,110.3725,1,13
cdf3084d-06d1-4bf7-9c08-faf18e67db65,-7.7425,110.3625,1,7
ce019a9e-9a9e-2845-eef9-b06673a311c2,-7.7675,110.4075,2,22
ce1b4be1-a6a0-4fd7-87fd-7b57666233a2,-7.7625,110.4325,10,70
ce266152-6152-9211-4da3-d3286311816d,-7.7475,110.3625,5,5
ce285b5b-bbcb-4e94-826b-790b8b94c1ff,-7.7625,110.4025,21,94
ce4bfaad-faad-677e-9519-97b30b569c4c,-7.7475,110.3625,5,86
ce6b8528-b642-40e0-abf0-bc81733f8e6d,-7.7625,110.4325,1,5
ce7d5f2b-5e69-4711-b01c-d40877ad0385,-7.7475,110.3625,212,430
ce9a34ec-174c-4e14-bf4f-6cc11f09853c,-7.7675,110.4325,15,110
ce9be38e-e38e-1319-d882-37489787cd68,-7.7525,110.3875,130,766
cebb4a52-5df1-405d-af2f-dfe19dfe31c5,-7.7475,110.3625,9,12
ced1e967-34e5-4834-8bd6-dac980a11bda,-7.7475,110.3925,21,246
ced46d9e-6d9e-f604-6ca9-16eed2874627,-7.7525,110.3725,8,17
cefe0e59-0e59-d6d2-e042-9b264018b127,-7.7525,110.3775,1,21
cf03986c-c19a-4e49-ad1d-5a4f6ef2b586,-7.7575,110.3825,54,554
cf0441df-5bcc-4280-8c1d-4b26fa27b9c0,-7.7425,110.4175,18,65
cf278e3e-502c-4de1-abb6-1aec294a9eda,-7.7425,110.3925,156,524
cf368adb-8adb-4e30-433d-1e4b1efe62ca,-7.7675,110.3875,118,454
cf49c5f5-b2a5-4e0f-8f9c-af79a7109460,-7.7625,110.3775,12,71
cf59955a-ad1d-4a34-aa11-234d53ac2e9c,-7.7625,110.3825,5,64
cf5c17a1-4b31-4a87-a84e-eafa1fa06e39,-7.7425,110.4175,3,6
cf5ded6c-ed6c-9bdf-ca29-8eb910c1a1b2,-7.7525,110.4025,22,103
cf6861e8-61e8-73b8-a86b-76368f419876,-7.7575,110.3825,1,21
cf691135-1135-89c3-1059-b219289f622e,-7.7525,110.3675,3,3
cf6d0fdf-a063-4718-9d81-baec811582b1,-7.7625,110.3775,49,361
cfae8859-a60b-443b-8455-bd31da6f1eea,-7.7575,110.3875,5,16
cfce6e69-6e69-7350-4ec8-dc2669de470b,-7.7625,110.4225,35,135
d032f22b-3390-4e8b-8a92-350fd52aaa6a,-7.7625,110.3675,3,7
d04a5c30-74d8-400f-b79c-15e3afae0061,-7.7475,110.3625,73,1163
